Lrhomboides-Gene-Name,Percent-Identity,E-value,Bit-Score,Query-Coverage-Percent,Match-Ensembl-ID,Gene-Name,Gene-Description
Lrhomboides00020208,91.961,0,573,89,ENSSAUG00010021024,cd226,CD226 molecule [Source:ZFIN;Acc:ZDB-GENE-070112-1322]
Lrhomboides00020209,98.947,1.64E-138,390,100,ENSSAUG00010021026,dok6,docking protein 6 [Source:NCBI gene;Acc:115570376]
Lrhomboides00020211,85.841,0,910,100,ENSSAUG00010021027,crispld1a,cysteine rich secretory protein LCCL domain containing 1 [Source:NCBI gene;Acc:115569624]
Lrhomboides00020212,97.222,0,515,100,ENSSAUG00010021039,pi15a,peptidase inhibitor 15 [Source:NCBI gene;Acc:115569654]
Lrhomboides00020213,96.133,0,726,100,ENSSAUG00010021040,gdap1,ganglioside induced differentiation associated protein 1 [Source:NCBI gene;Acc:115569540]
Lrhomboides00020214,97.771,0,1348,100,ENSSAUG00010021042,jph1a,junctophilin 1 [Source:NCBI gene;Acc:115570275]
Lrhomboides00020215,99.107,1.80E-80,233,94,ENSSAUG00010021043,eloca,elongin C [Source:NCBI gene;Acc:115570118]
Lrhomboides00020216,100,9.68E-110,309,100,ENSSAUG00010021046,ube2w,ubiquitin conjugating enzyme E2 W [Source:NCBI gene;Acc:115570117]
Lrhomboides00020217,99.387,1.87E-110,329,100,ENSSAUG00010021059,stau2,staufen double-stranded RNA binding protein 2 [Source:NCBI gene;Acc:115570426]
Lrhomboides00020218,88.632,0,840,100,ENSSAUG00010021059,stau2,staufen double-stranded RNA binding protein 2 [Source:NCBI gene;Acc:115570426]
Lrhomboides00020219,100,0,707,100,ENSSAUG00010021453,rdh10a,retinol dehydrogenase 10 [Source:NCBI gene;Acc:115570427]
Lrhomboides00020220,99.19,0,498,98,ENSSAUG00010021456,rpl7,ribosomal protein L7 [Source:NCBI gene;Acc:115570430]
Lrhomboides00020222,83.747,0,625,76,ENSSAUG00010021467,terf1,telomeric repeat binding factor 1 [Source:NCBI gene;Acc:115570204]
Lrhomboides00020223,89.655,1.37E-173,479,100,ENSSAUG00010021466,SBSPON,somatomedin B and thrombospondin type 1 domain containing [Source:NCBI gene;Acc:115570205]
Lrhomboides00020224,87.12,0,1948,100,ENSSAUG00010021525,trpa1b,transient receptor potential cation channel subfamily A member 1 [Source:NCBI gene;Acc:115569564]
Lrhomboides00020225,98.75,1.16E-116,327,100,ENSSAUG00010023210,msc,musculin [Source:NCBI gene;Acc:115570271]
Lrhomboides00020226,84.424,0,716,100,ENSSAUG00010023219,eya1,EYA transcriptional coactivator and phosphatase 1 [Source:NCBI gene;Acc:115570412]
Lrhomboides00020227,100,3.11E-158,452,100,ENSSAUG00010023219,eya1,EYA transcriptional coactivator and phosphatase 1 [Source:NCBI gene;Acc:115570412]
Lrhomboides00020228,92.254,3.47E-92,275,77,ENSSAUG00010024178,xkr9,XK related 9 [Source:NCBI gene;Acc:115569700]
Lrhomboides00020229,75.758,1.28E-44,149,90,ENSSAUG00010024178,xkr9,XK related 9 [Source:NCBI gene;Acc:115569700]
Lrhomboides00020230,99.185,0,756,100,ENSSAUG00010024179,tram1,translocation associated membrane protein 1 [Source:NCBI gene;Acc:115570364]
Lrhomboides00020231,96.44,0,3006,98,ENSSAUG00010024216,ncoa2,nuclear receptor coactivator 2 [Source:NCBI gene;Acc:115570120]
Lrhomboides00020232,87.583,0,1046,100,ENSSAUG00010024218,prdm14,PR/SET domain 14 [Source:NCBI gene;Acc:115569742]
Lrhomboides00020233,99.631,0,1117,100,ENSSAUG00010024220,slco5a1a,solute carrier organic anion transporter family member 5A1 [Source:NCBI gene;Acc:115569688]
Lrhomboides00020234,95.213,0,2266,95,ENSSAUG00010024232,sulf1,sulfatase 1 [Source:NCBI gene;Acc:115569687]
Lrhomboides00020235,97.983,0,677,99,ENSSAUG00010024679,C8orf34,chromosome 19 C8orf34 homolog [Source:NCBI gene;Acc:115569689]
Lrhomboides00020236,99.6,8.15E-180,509,100,ENSSAUG00010024679,C8orf34,chromosome 19 C8orf34 homolog [Source:NCBI gene;Acc:115569689]
Lrhomboides00020237,94.405,0,2743,97,ENSSAUG00010024695,prex2,phosphatidylinositol-3;4;5-trisphosphate dependent Rac exchange factor 2 [Source:NCBI gene;Acc:115570279]
Lrhomboides00020238,96.404,0,903,100,ENSSAUG00010025263,cpa6,carboxypeptidase A6 [Source:NCBI gene;Acc:115569621]
Lrhomboides00020239,87.827,0,3384,100,ENSSAUG00010025318,arfgef1,ADP-ribosylation factor guanine nucleotide-exchange factor 1 (brefeldin A-inhibited) [Source:ZFIN;Acc:ZDB-GENE-030131-108]
Lrhomboides00020240,88.31,0,1157,63,ENSSAUG00010025683,cspp1a,centrosome and spindle pole associated protein 1 [Source:NCBI gene;Acc:115569736]
Lrhomboides00020241,99.701,0,699,100,ENSSAUG00010025684,cops5,COP9 signalosome subunit 5 [Source:NCBI gene;Acc:115569737]
Lrhomboides00020242,93.561,6.24E-174,483,98,ENSSAUG00010025686,ppp1r42,protein phosphatase 1 regulatory subunit 42 [Source:NCBI gene;Acc:115569738]
Lrhomboides00020243,98.333,1.25E-127,357,97,ENSSAUG00010025687,TCF24,transcription factor 24 [Source:NCBI gene;Acc:115570110]
Lrhomboides00020244,91.593,0,1261,100,ENSSAUG00010025689,MCMDC2,minichromosome maintenance domain containing 2 [Source:NCBI gene;Acc:115570107]
Lrhomboides00020245,99.177,0,1013,94,ENSSAUG00010025701,SGK3,serum/glucocorticoid regulated kinase family member 3 [Source:NCBI gene;Acc:115570108]
Lrhomboides00020246,96.378,0,1541,100,ENSSAUG00010025863,mybl1,MYB proto-oncogene like 1 [Source:NCBI gene;Acc:115570414]
Lrhomboides00020248,94.086,0,722,100,ENSSAUG00010025868,trim55b,tripartite motif containing 55 [Source:NCBI gene;Acc:115569793]
Lrhomboides00020249,98.261,0,951,100,ENSSAUG00010025870,pde7a,phosphodiesterase 7A [Source:NCBI gene;Acc:115569792]
Lrhomboides00020250,94.19,0,552,100,ENSSAUG00010025873,mtfr1,mitochondrial fission regulator 1 [Source:NCBI gene;Acc:115570418]
Lrhomboides00020251,90.759,0,556,100,ENSSAUG00010002616,armc1,armadillo repeat containing 1 [Source:NCBI gene;Acc:115570269]
Lrhomboides00020252,98.353,0,1205,94,ENSSAUG00010002639,ythdf3,YTH N6-methyladenosine RNA binding protein 3 [Source:NCBI gene;Acc:115570295]
Lrhomboides00020253,98.621,0,593,100,ENSSAUG00010002645,tagln3b,abhydrolase domain containing 10 [Source:NCBI gene;Acc:115570297]
Lrhomboides00020254,97.479,5.02E-85,248,94,ENSSAUG00010002656,tagln3a,transgelin 3 [Source:NCBI gene;Acc:115570299]
Lrhomboides00020255,100,1.30E-51,161,100,ENSSAUG00010002656,tagln3a,transgelin 3 [Source:NCBI gene;Acc:115570299]
Lrhomboides00020256,94.985,0,596,100,ENSSAUG00010002694,c1qtnf9,complement C1q and tumor necrosis factor-related protein 9A-like [Source:NCBI gene;Acc:115570296]
Lrhomboides00020257,94.783,0,2382,100,ENSSAUG00010002709,spata13,spermatogenesis-associated protein 13-like [Source:NCBI gene;Acc:115570035]
Lrhomboides00020258,94.565,7.27E-33,120,98,ENSSAUG00010003072,,transmembrane serine protease 7 [Source:NCBI gene;Acc:115570039]
Lrhomboides00020259,79.088,0,583,52,ENSSAUG00010003081,,
Lrhomboides00020260,83.929,0,569,92,ENSSAUG00010003102,flt1,fms-related tyrosine kinase 1 (vascular endothelial growth factor/vascular permeability factor receptor) [Source:ZFIN;Acc:ZDB-GENE-050407-1]
Lrhomboides00020261,85.072,0,822,52,ENSSAUG00010003102,flt1,fms-related tyrosine kinase 1 (vascular endothelial growth factor/vascular permeability factor receptor) [Source:ZFIN;Acc:ZDB-GENE-050407-1]
Lrhomboides00020262,89.759,0,1470,100,ENSSAUG00010003157,pan3,poly(A) specific ribonuclease subunit PAN3 [Source:ZFIN;Acc:ZDB-GENE-070928-13]
Lrhomboides00020264,95.977,2.14E-123,346,100,ENSSAUG00010003327,urad,ureidoimidazoline (2-oxo-4-hydroxy-4-carboxy-5-) decarboxylase [Source:NCBI gene;Acc:115570130]
Lrhomboides00020265,96.4,0,501,100,ENSSAUG00010003328,pdx1,pancreatic and duodenal homeobox 1 [Source:NCBI gene;Acc:115570129]
Lrhomboides00020266,94.565,9.02E-45,143,62,ENSSAUG00010003336,si:ch211-140b10.6,si:ch211-140b10.6 [Source:ZFIN;Acc:ZDB-GENE-091204-382]
Lrhomboides00020267,99.353,0,939,67,ENSSAUG00010003339,lnx2a,ligand of numb-protein X 2 [Source:NCBI gene;Acc:115570132]
Lrhomboides00020268,94.237,0,544,100,ENSSAUG00010003349,gtf3ab,general transcription factor IIIA [Source:NCBI gene;Acc:115570134]
Lrhomboides00020269,98.125,1.82E-116,327,100,ENSSAUG00010003332,rpl21,ribosomal protein L21 [Source:NCBI gene;Acc:115570171]
Lrhomboides00020270,92.204,0,704,100,ENSSAUG00010003352,usp12a,ubiquitin specific peptidase 12 [Source:NCBI gene;Acc:115570169]
Lrhomboides00020271,97.885,0,654,71,ENSSAUG00010003369,gpr12,G protein-coupled receptor 12 [Source:ZFIN;Acc:ZDB-GENE-100209-3]
Lrhomboides00020272,96.926,0,962,100,ENSSAUG00010003372,wasf3b,WASP family member 3 [Source:NCBI gene;Acc:115569768]
Lrhomboides00020273,100,0,976,100,ENSSAUG00010003382,cdk8,cyclin dependent kinase 8 [Source:NCBI gene;Acc:115569769]
Lrhomboides00020274,98.331,0,1421,100,ENSSAUG00010003475,rnf6,ring finger protein 6 [Source:NCBI gene;Acc:115570483]
Lrhomboides00020275,93.652,0,2331,96,ENSSAUG00010003787,atp8a2,ATPase phospholipid transporting 8A2 [Source:NCBI gene;Acc:115570481]
Lrhomboides00020276,97.595,0,582,100,ENSSAUG00010014518,shisa2b,shisa family member 2 [Source:NCBI gene;Acc:115569551]
Lrhomboides00020277,90.533,0,1271,75,ENSSAUG00010014521,spice1,spindle and centriole associated protein 1 [Source:NCBI gene;Acc:115569592]
Lrhomboides00020278,95.243,0,2046,93,ENSSAUG00010014528,boc,BOC cell adhesion associated; oncogene regulated [Source:NCBI gene;Acc:115569864]
Lrhomboides00020279,95.541,0,2659,72,ENSSAUG00010014534,usf3,upstream transcription factor family member 3 [Source:NCBI gene;Acc:115569863]
Lrhomboides00020280,100,5.43E-124,347,100,ENSSAUG00010014538,naa50,N(alpha)-acetyltransferase 50; NatE catalytic subunit [Source:NCBI gene;Acc:115570359]
Lrhomboides00020281,98.703,0,1269,98,ENSSAUG00010014547,ATP6V1A,ATPase H+ transporting V1 subunit A [Source:NCBI gene;Acc:115570340]
Lrhomboides00020282,95.455,0,1269,100,ENSSAUG00010014554,gramd1c,GRAM domain containing 1C [Source:NCBI gene;Acc:115569550]
Lrhomboides00020283,88.508,0,1364,74,ENSSAUG00010014556,ccdc191,coiled-coil domain containing 191 [Source:NCBI gene;Acc:115570121]
Lrhomboides00020284,95.881,0,731,99,ENSSAUG00010014555,zdhhc23b,zinc finger DHHC-type containing 23 [Source:NCBI gene;Acc:115570122]
Lrhomboides00020285,98.291,7.78E-78,237,93,ENSSAUG00010014560,qtrt2,queuine tRNA-ribosyltransferase accessory subunit 2 [Source:NCBI gene;Acc:115570123]
Lrhomboides00020286,96.484,0,910,100,ENSSAUG00010014562,drd3,dopamine receptor D3 [Source:NCBI gene;Acc:115569563]
Lrhomboides00020287,89.535,2.32E-106,302,100,ENSSAUG00010014565,si:ch211-161h7.8,thiosulfate:glutathione sulfurtransferase-like [Source:NCBI gene;Acc:115569623]
Lrhomboides00020288,85,9.56E-62,184,100,ENSSAUG00010014569,cst14a.1,cystatin-B-like [Source:NCBI gene;Acc:115570104]
Lrhomboides00020290,85.417,8.17E-58,174,100,ENSSAUG00010014574,,cystatin-A1-like [Source:NCBI gene;Acc:115570094]
Lrhomboides00020292,78.704,2.76E-62,186,96,ENSSAUG00010014574,,cystatin-A1-like [Source:NCBI gene;Acc:115570094]
Lrhomboides00020293,81.169,4.92E-90,260,93,ENSSAUG00010014586,,
Lrhomboides00020294,99.306,4.42E-105,297,100,ENSSAUG00010014592,ccdc58,coiled-coil domain containing 58 [Source:NCBI gene;Acc:115569812]
Lrhomboides00020295,90.303,1.58E-102,292,100,ENSSAUG00010014594,fam162a,family with sequence similarity 162 member A [Source:NCBI gene;Acc:115569809]
Lrhomboides00020296,99.814,0,1108,100,ENSSAUG00010014617,kpna1,karyopherin subunit alpha 1 [Source:NCBI gene;Acc:115569808]
Lrhomboides00020298,79.347,0,1375,100,ENSSAUG00010014749,,titin-like [Source:NCBI gene;Acc:115570345]
Lrhomboides00020299,97.796,0,733,99,ENSSAUG00010014777,vipr1b,vasoactive intestinal polypeptide receptor-like [Source:NCBI gene;Acc:115570367]
Lrhomboides00020300,92.715,0,566,100,ENSSAUG00010015252,sec22c,SEC22 homolog C; vesicle trafficking protein [Source:NCBI gene;Acc:115570417]
Lrhomboides00020301,85.036,0,1506,91,ENSSAUG00010015262,nktr,natural killer cell triggering receptor [Source:NCBI gene;Acc:115570415]
Lrhomboides00020302,91.29,0,1113,94,ENSSAUG00010015270,zbtb47b,zinc finger and BTB domain containing 47b [Source:ZFIN;Acc:ZDB-GENE-091118-34]
Lrhomboides00020303,96.753,0,1246,100,ENSSAUG00010015271,klhl40b,kelch like family member 40 [Source:NCBI gene;Acc:115569546]
Lrhomboides00020304,89.118,0,971,100,ENSSAUG00010015272,hhatlb,hedgehog acyltransferase like [Source:NCBI gene;Acc:115569547]
Lrhomboides00020305,93.377,0,1450,53,ENSSAUG00010015304,gars1,glycine--tRNA ligase [Source:NCBI gene;Acc:115570191]
Lrhomboides00020306,93.676,2.09E-174,487,64,ENSSAUG00010015831,ctdspla,CTD small phosphatase-like protein [Source:NCBI gene;Acc:115570227]
Lrhomboides00020307,94.144,0,1765,100,ENSSAUG00010015920,vill,villin-1-like [Source:NCBI gene;Acc:115570240]
Lrhomboides00020308,87.871,0,1395,100,ENSSAUG00010018908,plcd1a,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase delta-1-like [Source:NCBI gene;Acc:115570241]
Lrhomboides00020309,91.862,0,3200,100,ENSSAUG00010020632,dlec1,DLEC1 cilia and flagella associated protein [Source:NCBI gene;Acc:115570027]
Lrhomboides00020310,96.46,0,1127,96,ENSSAUG00010020633,map3k22,mitogen-activated protein kinase kinase kinase 3-like [Source:NCBI gene;Acc:115570028]
Lrhomboides00020311,98.288,0,573,100,ENSSAUG00010020644,lztfl1,leucine zipper transcription factor like 1 [Source:NCBI gene;Acc:115569535]
Lrhomboides00020312,97.886,0,4613,100,ENSSAUG00010020652,DNAJC13,DnaJ heat shock protein family (Hsp40) member C13 [Source:HGNC Symbol;Acc:HGNC:30343]
Lrhomboides00020313,81.705,0,1012,100,ENSSAUG00010020654,cfap99,cilia and flagella associated protein 99 [Source:ZFIN;Acc:ZDB-GENE-161107-1]
Lrhomboides00020314,95.583,0,2996,100,ENSSAUG00010020657,topbp1,DNA topoisomerase II binding protein 1 [Source:NCBI gene;Acc:115570089]
Lrhomboides00020315,90.688,0,875,62,ENSSAUG00010020673,,transmembrane protein 108 [Source:NCBI gene;Acc:115570091]
Lrhomboides00020316,98.718,4.73E-169,466,100,ENSSAUG00010020676,cdv3,CDV3 homolog [Source:NCBI gene;Acc:115570060]
Lrhomboides00020319,81.364,0,1061,92,ENSSAUG00010020685,KIF9,kinesin family member 9 [Source:HGNC Symbol;Acc:HGNC:16666]
Lrhomboides00020320,91.581,0,2946,81,ENSSAUG00010020733,scrib,scribble planar cell polarity protein [Source:NCBI gene;Acc:368473]
Lrhomboides00020321,98.718,0,1098,100,ENSSAUG00010022582,puf60b,poly(U) binding splicing factor 60 [Source:NCBI gene;Acc:115569850]
Lrhomboides00020322,90.81,0,851,97,ENSSAUG00010023093,nrbp2b,nuclear receptor binding protein 2 [Source:NCBI gene;Acc:115570127]
Lrhomboides00020325,80.982,6.56E-95,272,100,ENSSAUG00010023242,,uncharacterized LOC115570440 [Source:NCBI gene;Acc:115570440]
Lrhomboides00020326,92.025,1.74E-103,295,100,ENSSAUG00010023243,,
Lrhomboides00020327,95.253,0,1877,99,ENSSAUG00010023272,slc4a2b,anion exchange protein 2-like [Source:NCBI gene;Acc:115570185]
Lrhomboides00020328,86.667,0,1539,100,ENSSAUG00010024905,si:ch73-173p19.1,uncharacterized LOC115569671 [Source:NCBI gene;Acc:115569671]
Lrhomboides00020329,97.914,0,1367,100,ENSSAUG00010024908,abcf2a,ATP-binding cassette; sub-family F (GCN20); member 2b [Source:ZFIN;Acc:ZDB-GENE-050506-58]
Lrhomboides00020330,99.607,0,1592,100,ENSSAUG00010025025,chpf2,chondroitin polymerizing factor 2 [Source:NCBI gene;Acc:115569672]
Lrhomboides00020331,95.49,0,989,92,ENSSAUG00010025032,smarcd3b,SWI/SNF related; matrix associated; actin dependent regulator of chromatin; subfamily d; member 3 [Source:NCBI gene;Acc:115569862]
Lrhomboides00020332,90.783,0,1992,99,ENSSAUG00010025069,NFX1,nuclear transcription factor; X-box binding 1 [Source:NCBI gene;Acc:115570272]
Lrhomboides00020333,97.415,0,2234,96,ENSSAUG00010025209,asap1b,ArfGAP with SH3 domain; ankyrin repeat and PH domain 1 [Source:NCBI gene;Acc:115569796]
Lrhomboides00020334,97.13,0,913,89,ENSSAUG00010025416,si:dkey-37o8.1,elongation factor 1-alpha-like [Source:NCBI gene;Acc:115570149]
Lrhomboides00020335,99.392,0,685,68,ENSSAUG00010025420,fam49bb,family with sequence similarity 49 member B [Source:NCBI gene;Acc:115570150]
Lrhomboides00020337,84.962,0,889,83,ENSSAUG00010025442,ankha,ANKH inorganic pyrophosphate transport regulator [Source:NCBI gene;Acc:115569765]
Lrhomboides00020338,86.243,0,1228,100,ENSSAUG00010025585,otulina,OTU deubiquitinase with linear linkage specificity [Source:NCBI gene;Acc:115569763]
Lrhomboides00020339,86.301,1.76E-141,396,100,ENSSAUG00010025586,otulina,YAE1 maturation factor of ABCE1 [Source:NCBI gene;Acc:115569580]
Lrhomboides00020340,100,0,700,95,ENSSAUG00010025588,pou6f2,POU class 6 homeobox 2 [Source:NCBI gene;Acc:115570223]
Lrhomboides00020342,90.094,0,4172,94,ENSSAUG00010025898,,microtubule-associated protein futsch-like [Source:NCBI gene;Acc:115570066]
Lrhomboides00020344,95.262,0,755,100,ENSSAUG00010025902,sox17,SRY-box transcription factor 17 [Source:NCBI gene;Acc:115569614]
Lrhomboides00020345,93.478,0,592,100,ENSSAUG00010002613,sox32,sex-determining region Y protein-like [Source:NCBI gene;Acc:115570388]
Lrhomboides00020346,97.973,0,591,100,ENSSAUG00010002618,mrpl15,mitochondrial ribosomal protein L15 [Source:NCBI gene;Acc:115569581]
Lrhomboides00020347,93.617,2.41E-162,453,73,ENSSAUG00010002627,lypla1,lysophospholipase 1 [Source:ZFIN;Acc:ZDB-GENE-050417-87]
Lrhomboides00020349,98.667,0,764,100,ENSSAUG00010002649,OPRK1,opioid receptor kappa 1 [Source:NCBI gene;Acc:115570484]
Lrhomboides00020350,99.091,1.94E-160,443,100,ENSSAUG00010002659,chmp5b,charged multivesicular body protein 5-like [Source:NCBI gene;Acc:115570325]
Lrhomboides00020351,88.421,0,1176,99,ENSSAUG00010002671,fastkd3,FAST kinase domain-containing protein 3; mitochondrial-like [Source:NCBI gene;Acc:115570324]
Lrhomboides00020352,100,3.84E-126,353,92,ENSSAUG00010002678,myl12.1,myosin regulatory light chain 2; smooth muscle minor isoform [Source:NCBI gene;Acc:115570370]
Lrhomboides00020353,84.762,0,2494,84,ENSSAUG00010002943,myom1b,myomesin 1 [Source:NCBI gene;Acc:115570155]
Lrhomboides00020354,90.899,0,1719,97,ENSSAUG00010007842,LPIN2,lipin 2 [Source:NCBI gene;Acc:115570308]
Lrhomboides00020355,82.002,0,1467,96,ENSSAUG00010007931,emilin2b,elastin microfibril interfacer 2b [Source:ZFIN;Acc:ZDB-GENE-080416-1]
Lrhomboides00020357,89.22,0,796,80,ENSSAUG00010008990,mettl4,methyltransferase like 4 [Source:NCBI gene;Acc:115570166]
Lrhomboides00020358,98.964,1.97E-140,392,96,ENSSAUG00010008992,PRP-PACAP,adenylate cyclase activating polypeptide 1 [Source:NCBI gene;Acc:115570362]
Lrhomboides00020359,88.267,0,990,94,ENSSAUG00010009020,YES1,YES proto-oncogene 1; Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:12841]
Lrhomboides00020360,84.332,0,745,83,ENSSAUG00010011390,enosf1,enolase superfamily member 1 [Source:NCBI gene;Acc:115570138]
Lrhomboides00020361,84.925,0,688,100,ENSSAUG00010011461,tyms,thymidylate synthetase [Source:NCBI gene;Acc:115570139]
Lrhomboides00020362,91.221,0,851,79,ENSSAUG00010011463,CLUL1,clusterin like 1 [Source:NCBI gene;Acc:115569701]
Lrhomboides00020363,85.417,0,1200,95,ENSSAUG00010011469,COLEC12,collectin subfamily member 12 [Source:NCBI gene;Acc:115570469]
Lrhomboides00020364,98.76,0,499,100,ENSSAUG00010011474,hacd1,3-hydroxyacyl-CoA dehydratase 1 [Source:NCBI gene;Acc:115569785]
Lrhomboides00020365,79.381,0,595,100,ENSSAUG00010011477,TMEM236,transmembrane protein 236 [Source:HGNC Symbol;Acc:HGNC:23473]
Lrhomboides00020366,80.745,0,2345,100,ENSSAUG00010011496,mrc1a,mannose receptor C-type 1 [Source:NCBI gene;Acc:115569779]
Lrhomboides00020367,82.634,0,1063,100,ENSSAUG00010011991,SLC39A12,solute carrier family 39 member 12 [Source:HGNC Symbol;Acc:HGNC:20860]
Lrhomboides00020368,91.293,0,1347,97,ENSSAUG00010012021,cacnb2a,calcium voltage-gated channel auxiliary subunit beta 2 [Source:NCBI gene;Acc:115569780]
Lrhomboides00020369,96.537,0,913,100,ENSSAUG00010012557,nsun6,NOP2/Sun RNA methyltransferase 6 [Source:NCBI gene;Acc:115569782]
Lrhomboides00020370,100,1.09E-134,375,100,ENSSAUG00010012560,arl8,ADP ribosylation factor like GTPase 5B [Source:NCBI gene;Acc:115569786]
Lrhomboides00020371,89.474,6.68E-159,441,99,ENSSAUG00010012565,MAF1,zgc:112356 [Source:ZFIN;Acc:ZDB-GENE-050913-28]
Lrhomboides00020372,97.026,0,547,100,ENSSAUG00010012570,zfand1,zinc finger AN1-type containing 1 [Source:NCBI gene;Acc:115570477]
Lrhomboides00020373,93.191,4.82E-136,383,100,ENSSAUG00010012566,chmp4c,charged multivesicular body protein 4c-like [Source:NCBI gene;Acc:115570478]
Lrhomboides00020374,95.455,2.27E-60,187,83,ENSSAUG00010012572,,GTPase IMAP family member 9-like [Source:NCBI gene;Acc:115570351]
Lrhomboides00020375,97.543,0,837,100,ENSSAUG00010012582,plxdc2,plexin domain containing 2 [Source:NCBI gene;Acc:115570230]
Lrhomboides00020376,85.872,0,3164,98,ENSSAUG00010013060,malrd1,MAM and LDL receptor class A domain containing 1 [Source:NCBI gene;Acc:115569544]
Lrhomboides00020379,95.893,0,949,100,ENSSAUG00010013114,si:ch73-174h16.4,leucine-rich repeat-containing protein 14-like [Source:NCBI gene;Acc:115570393]
Lrhomboides00020380,84.885,0,1662,78,ENSSAUG00010013115,si:ch73-174h16.5,WD repeat domain 97 [Source:NCBI gene;Acc:115570392]
Lrhomboides00020381,91.557,0,1312,65,ENSSAUG00010013117,wdr60,WD repeat domain 60 [Source:ZFIN;Acc:ZDB-GENE-140821-1]
