LrhomID,GOAccession,GOName,,,,,,,,,
Lrhomboides00023439,GO:0055085,transmembrane transport,,,,,,,,,
Lrhomboides00023439,GO:0071585,detoxification of cadmium ion,,,,,,,,,
Lrhomboides00023439,GO:0098754,detoxification,,,,,,,,,
Lrhomboides00023439,GO:0140359,ABC-type transporter activity,,,,,,,,,
Lrhomboides00023441,GO:0002724,regulation of T cell cytokine production,,,,,,,,,
Lrhomboides00023441,GO:0005216,ion channel activity,,,,,,,,,
Lrhomboides00023441,GO:0005227,calcium activated cation channel activity,,,,,,,,,
Lrhomboides00023441,GO:0006811,ion transport,,,,,,,,,
Lrhomboides00023441,GO:0006812,cation transport,,,,,,,,,
Lrhomboides00023441,GO:0016020,membrane,,,,,,,,,
Lrhomboides00023441,GO:0016021,integral component of membrane,,,,,,,,,
Lrhomboides00023441,GO:0034220,ion transmembrane transport,,,,,,,,,
Lrhomboides00023441,GO:0042310,vasoconstriction,,,,,,,,,
Lrhomboides00023441,GO:0042391,regulation of membrane potential,,,,,,,,,
Lrhomboides00023441,GO:0055085,transmembrane transport,,,,,,,,,
Lrhomboides00023441,GO:0061337,cardiac conduction,,,,,,,,,
Lrhomboides00023442,GO:0016273,arginine N-methyltransferase activity,,,,,,,,,
Lrhomboides00023442,GO:0016274,protein-arginine N-methyltransferase activity,,,,,,,,,
Lrhomboides00023442,GO:0018216,peptidyl-arginine methylation,,,,,,,,,
Lrhomboides00023442,GO:0043985,histone H4-R3 methylation,,,,,,,,,
Lrhomboides00023442,GO:0060027,convergent extension involved in gastrulation,,,,,,,,,
Lrhomboides00023443,GO:0006886,intracellular protein transport,,,,,,,,,
Lrhomboides00023443,GO:0009950,dorsal/ventral axis specification,,,,,,,,,
Lrhomboides00023443,GO:0009953,dorsal/ventral pattern formation,,,,,,,,,
Lrhomboides00023443,GO:0015031,protein transport,,,,,,,,,
Lrhomboides00023443,GO:0016192,vesicle-mediated transport,,,,,,,,,
Lrhomboides00023443,GO:0030117,membrane coat,,,,,,,,,
Lrhomboides00023443,GO:0030122,AP-2 adaptor complex,,,,,,,,,
Lrhomboides00023443,GO:0030131,clathrin adaptor complex,,,,,,,,,
Lrhomboides00023443,GO:0035615,clathrin adaptor activity,,,,,,,,,
Lrhomboides00023443,GO:0060218,hematopoietic stem cell differentiation,,,,,,,,,
Lrhomboides00023443,GO:0072583,clathrin-dependent endocytosis,,,,,,,,,
Lrhomboides00023444,GO:0006470,protein dephosphorylation,,,,,,,,,
Lrhomboides00023444,GO:0008138,protein tyrosine/serine/threonine phosphatase activity,,,,,,,,,
Lrhomboides00023444,GO:0016311,dephosphorylation,,,,,,,,,
Lrhomboides00023444,GO:0016791,phosphatase activity,,,,,,,,,
Lrhomboides00023445,GO:0003924,GTPase activity,,,,,,,,,
Lrhomboides00023445,GO:0005525,GTP binding,,,,,,,,,
Lrhomboides00023445,GO:0007165,signal transduction,,,,,,,,,
Lrhomboides00023445,GO:0007219,Notch signaling pathway,,,,,,,,,
Lrhomboides00023445,GO:0016020,membrane,,,,,,,,,
Lrhomboides00023445,GO:0045199,maintenance of epithelial cell apical/basal polarity,,,,,,,,,
Lrhomboides00023446,GO:0005509,calcium ion binding,,,,,,,,,
Lrhomboides00023446,GO:0005576,extracellular region,,,,,,,,,
Lrhomboides00023447,,,,,,,,,,,
Lrhomboides00023448,GO:0042981,regulation of apoptotic process,,,,,,,,,
Lrhomboides00023450,GO:0061630,ubiquitin protein ligase activity,,,,,,,,,
Lrhomboides00023451,GO:0005509,calcium ion binding,,,,,,,,,
Lrhomboides00023453,GO:0005245,voltage-gated calcium channel activity,,,,,,,,,
Lrhomboides00023453,GO:0005515,protein binding,,,,,,,,,
Lrhomboides00023453,GO:0005891,voltage-gated calcium channel complex,,,,,,,,,
Lrhomboides00023453,GO:0055113,epiboly involved in gastrulation with mouth forming second,,,,,,,,,
Lrhomboides00023453,GO:0070588,calcium ion transmembrane transport,,,,,,,,,
Lrhomboides00023454,GO:0005515,protein binding,,,,,,,,,
Lrhomboides00023455,GO:0005813,centrosome,,,,,,,,,
Lrhomboides00023455,GO:0043015,gamma-tubulin binding,,,,,,,,,
Lrhomboides00023455,GO:0060271,cilium assembly,,,,,,,,,
Lrhomboides00023455,GO:0060287,epithelial cilium movement involved in determination of left/right asymmetry,,,,,,,,,
Lrhomboides00023455,GO:0070507,regulation of microtubule cytoskeleton organization,,,,,,,,,
Lrhomboides00023456,GO:0003723,RNA binding,,,,,,,,,
Lrhomboides00023456,GO:0004000,adenosine deaminase activity,,,,,,,,,
Lrhomboides00023456,GO:0006396,RNA processing,,,,,,,,,
Lrhomboides00023456,GO:0007399,nervous system development,,,,,,,,,
Lrhomboides00023456,GO:0014032,neural crest cell development,,,,,,,,,
Lrhomboides00023456,GO:0048701,embryonic cranial skeleton morphogenesis,,,,,,,,,
Lrhomboides00023456,GO:0048899,anterior lateral line development,,,,,,,,,
Lrhomboides00023456,GO:0048916,posterior lateral line development,,,,,,,,,
Lrhomboides00023457,GO:0004435,phosphatidylinositol phospholipase C activity,,,,,,,,,
Lrhomboides00023457,GO:0004629,phospholipase C activity,,,,,,,,,
Lrhomboides00023457,GO:0005096,GTPase activator activity,,,,,,,,,
Lrhomboides00023457,GO:0005509,calcium ion binding,,,,,,,,,
Lrhomboides00023457,GO:0006629,lipid metabolic process,,,,,,,,,
Lrhomboides00023457,GO:0007165,signal transduction,,,,,,,,,
Lrhomboides00023457,GO:0007223,"Wnt signaling pathway, calcium modulating pathway",,,,,,,,,
Lrhomboides00023457,GO:0007340,acrosome reaction,,,,,,,,,
Lrhomboides00023457,GO:0008081,phosphoric diester hydrolase activity,,,,,,,,,
Lrhomboides00023457,GO:0019897,extrinsic component of plasma membrane,,,,,,,,,
Lrhomboides00023457,GO:0030695,GTPase regulator activity,,,,,,,,,
Lrhomboides00023457,GO:0035556,intracellular signal transduction,,,,,,,,,
Lrhomboides00023457,GO:0046488,phosphatidylinositol metabolic process,,,,,,,,,
Lrhomboides00023457,GO:0051020,GTPase binding,,,,,,,,,
Lrhomboides00023457,GO:1901232,regulation of convergent extension involved in axis elongation,,,,,,,,,
Lrhomboides00023457,GO:1904088,positive regulation of epiboly involved in gastrulation with mouth forming second,,,,,,,,,
Lrhomboides00023458,GO:0006402,mRNA catabolic process,,,,,,,,,
Lrhomboides00023458,GO:0030014,CCR4-NOT complex,,,,,,,,,
Lrhomboides00023459,GO:0016274,protein-arginine N-methyltransferase activity,,,,,,,,,
Lrhomboides00023459,GO:0018216,peptidyl-arginine methylation,,,,,,,,,
Lrhomboides00023461,GO:0004497,monooxygenase activity,,,,,,,,,
Lrhomboides00023461,GO:0005506,iron ion binding,,,,,,,,,
Lrhomboides00023461,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",,,,,,,,,
Lrhomboides00023461,GO:0020037,heme binding,,,,,,,,,
Lrhomboides00023463,GO:0016021,integral component of membrane,,,,,,,,,
Lrhomboides00023463,GO:0051180,vitamin transport,,,,,,,,,
Lrhomboides00023463,GO:0090482,vitamin transmembrane transporter activity,,,,,,,,,
Lrhomboides00023464,GO:0004930,G protein-coupled receptor activity,,,,,,,,,
Lrhomboides00023464,GO:0006935,chemotaxis,,,,,,,,,
Lrhomboides00023464,GO:0007165,signal transduction,,,,,,,,,
Lrhomboides00023464,GO:0007186,G protein-coupled receptor signaling pathway,,,,,,,,,
Lrhomboides00023464,GO:0016020,membrane,,,,,,,,,
Lrhomboides00023464,GO:0016021,integral component of membrane,,,,,,,,,
Lrhomboides00023464,GO:0016494,C-X-C chemokine receptor activity,,,,,,,,,
Lrhomboides00023464,GO:0070098,chemokine-mediated signaling pathway,,,,,,,,,
Lrhomboides00023465,GO:0005885,Arp2/3 protein complex,,,,,,,,,
Lrhomboides00023465,GO:0015629,actin cytoskeleton,,,,,,,,,
Lrhomboides00023465,GO:0030041,actin filament polymerization,,,,,,,,,
Lrhomboides00023465,GO:0030833,regulation of actin filament polymerization,,,,,,,,,
Lrhomboides00023465,GO:0034314,Arp2/3 complex-mediated actin nucleation,,,,,,,,,
Lrhomboides00023466,GO:0005198,structural molecule activity,,,,,,,,,
Lrhomboides00023467,GO:0045095,keratin filament,,,,,,,,,
Lrhomboides00023468,GO:0005515,protein binding,,,,,,,,,
Lrhomboides00023469,,,,,,,,,,,
Lrhomboides00023469,GO:0000118,histone deacetylase complex,,,,,,,,,
Lrhomboides00023469,GO:0004407,histone deacetylase activity,,,,,,,,,
Lrhomboides00023469,GO:0006325,chromatin organization,,,,,,,,,
Lrhomboides00023469,GO:0016575,histone deacetylation,,,,,,,,,
Lrhomboides00023470,,,,,,,,,,,
Lrhomboides00023470,GO:0000118,histone deacetylase complex,,,,,,,,,
Lrhomboides00023470,GO:0004407,histone deacetylase activity,,,,,,,,,
Lrhomboides00023470,GO:0006325,chromatin organization,,,,,,,,,
Lrhomboides00023470,GO:0016575,histone deacetylation,,,,,,,,,
Lrhomboides00023471,GO:0000287,magnesium ion binding,,,,,,,,,
Lrhomboides00023471,GO:0004749,ribose phosphate diphosphokinase activity,,,,,,,,,
Lrhomboides00023471,GO:0009165,nucleotide biosynthetic process,,,,,,,,,
Lrhomboides00023472,GO:0006351,"transcription, DNA-templated",,,,,,,,,
Lrhomboides00023473,GO:0016021,integral component of membrane,,,,,,,,,
Lrhomboides00023474,GO:0000387,spliceosomal snRNP assembly,,,,,,,,,
Lrhomboides00023474,GO:0032797,SMN complex,,,,,,,,,
Lrhomboides00023477,,,,,,,,,,,
Lrhomboides00023479,GO:0043031,negative regulation of macrophage activation,,,,,,,,,
Lrhomboides00023479,GO:0050776,regulation of immune response,,,,,,,,,
Lrhomboides00023480,,,,,,,,,,,
Lrhomboides00023482,,,,,,,,,,,
Lrhomboides00023483,GO:0002768,immune response-regulating cell surface receptor signaling pathway,,,,,,,,,
Lrhomboides00023483,GO:0005887,integral component of plasma membrane,,,,,,,,,
Lrhomboides00023483,GO:0038023,signaling receptor activity,,,,,,,,,
Lrhomboides00023484,GO:0000398,"mRNA splicing, via spliceosome",,,,,,,,,
Lrhomboides00023484,GO:0003676,nucleic acid binding,,,,,,,,,
Lrhomboides00023484,GO:0003723,RNA binding,,,,,,,,,
Lrhomboides00023484,GO:0046872,metal ion binding,,,,,,,,,
Lrhomboides00023484,GO:0089701,U2AF complex,,,,,,,,,
Lrhomboides00023485,GO:0004122,cystathionine beta-synthase activity,,,,,,,,,
Lrhomboides00023485,GO:0005737,cytoplasm,,,,,,,,,
Lrhomboides00023485,GO:0006535,cysteine biosynthetic process from serine,,,,,,,,,
Lrhomboides00023485,GO:0019343,cysteine biosynthetic process via cystathionine,,,,,,,,,
Lrhomboides00023486,,,,,,,,,,,
Lrhomboides00023487,GO:0008083,growth factor activity,,,,,,,,,
Lrhomboides00023487,GO:0016020,membrane,,,,,,,,,
Lrhomboides00023489,GO:0004637,phosphoribosylamine-glycine ligase activity,,,,,,,,,
Lrhomboides00023489,GO:0004641,phosphoribosylformylglycinamidine cyclo-ligase activity,,,,,,,,,
Lrhomboides00023489,GO:0004644,phosphoribosylglycinamide formyltransferase activity,,,,,,,,,
Lrhomboides00023489,GO:0005524,ATP binding,,,,,,,,,
Lrhomboides00023489,GO:0006189,'de novo' IMP biosynthetic process,,,,,,,,,
Lrhomboides00023489,GO:0009058,biosynthetic process,,,,,,,,,
Lrhomboides00023489,GO:0009113,purine nucleobase biosynthetic process,,,,,,,,,
Lrhomboides00023489,GO:0016742,"hydroxymethyl-, formyl- and related transferase activity",,,,,,,,,
Lrhomboides00023489,GO:0043009,chordate embryonic development,,,,,,,,,
Lrhomboides00023489,GO:0043010,camera-type eye development,,,,,,,,,
Lrhomboides00023489,GO:0043473,pigmentation,,,,,,,,,
Lrhomboides00023489,GO:0046872,metal ion binding,,,,,,,,,
Lrhomboides00023491,GO:0005515,protein binding,,,,,,,,,
Lrhomboides00023491,GO:0007155,cell adhesion,,,,,,,,,
Lrhomboides00023491,GO:0016020,membrane,,,,,,,,,
Lrhomboides00023492,GO:0003924,GTPase activity,,,,,,,,,
Lrhomboides00023492,GO:0005525,GTP binding,,,,,,,,,
Lrhomboides00023492,GO:0005929,cilium,,,,,,,,,
Lrhomboides00023492,GO:0035845,photoreceptor cell outer segment organization,,,,,,,,,
Lrhomboides00023492,GO:0060271,cilium assembly,,,,,,,,,
Lrhomboides00023493,GO:0061929,gamma-glutamylaminecyclotransferase activity,,,,,,,,,
Lrhomboides00023494,GO:0003094,glomerular filtration,,,,,,,,,
Lrhomboides00023494,GO:0005085,guanyl-nucleotide exchange factor activity,,,,,,,,,
Lrhomboides00023494,GO:0005856,cytoskeleton,,,,,,,,,
Lrhomboides00023494,GO:0008092,cytoskeletal protein binding,,,,,,,,,
Lrhomboides00023495,GO:0003094,glomerular filtration,,,,,,,,,
Lrhomboides00023495,GO:0005085,guanyl-nucleotide exchange factor activity,,,,,,,,,
Lrhomboides00023495,GO:0005856,cytoskeleton,,,,,,,,,
Lrhomboides00023495,GO:0008092,cytoskeletal protein binding,,,,,,,,,
Lrhomboides00023496,GO:0005096,GTPase activator activity,,,,,,,,,
Lrhomboides00023496,GO:0007165,signal transduction,,,,,,,,,
Lrhomboides00023496,GO:0043547,positive regulation of GTPase activity,,,,,,,,,
Lrhomboides00023496,GO:0051056,regulation of small GTPase mediated signal transduction,,,,,,,,,
Lrhomboides00023498,GO:0005515,protein binding,,,,,,,,,
Lrhomboides00023498,GO:0008154,actin polymerization or depolymerization,,,,,,,,,
Lrhomboides00023498,GO:0030296,protein tyrosine kinase activator activity,,,,,,,,,
Lrhomboides00023499,GO:0004497,monooxygenase activity,,,,,,,,,
Lrhomboides00023499,GO:0005506,iron ion binding,,,,,,,,,
Lrhomboides00023499,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",,,,,,,,,
Lrhomboides00023499,GO:0020037,heme binding,,,,,,,,,
Lrhomboides00023500,GO:0060027,convergent extension involved in gastrulation,,,,,,,,,
Lrhomboides00023502,,,,,,,,,,,
Lrhomboides00023503,GO:0004888,transmembrane signaling receptor activity,,,,,,,,,
Lrhomboides00023503,GO:0005216,ion channel activity,,,,,,,,,
Lrhomboides00023503,GO:0005230,extracellular ligand-gated ion channel activity,,,,,,,,,
Lrhomboides00023503,GO:0006811,ion transport,,,,,,,,,
Lrhomboides00023503,GO:0016021,integral component of membrane,,,,,,,,,
Lrhomboides00023503,GO:0022848,acetylcholine-gated cation-selective channel activity,,,,,,,,,
Lrhomboides00023503,GO:0034220,ion transmembrane transport,,,,,,,,,
Lrhomboides00023503,GO:0045211,postsynaptic membrane,,,,,,,,,
Lrhomboides00023504,GO:0016491,oxidoreductase activity,,,,,,,,,
Lrhomboides00023505,GO:0016316,"phosphatidylinositol-3,4-bisphosphate 4-phosphatase activity",,,,,,,,,
Lrhomboides00023506,GO:0006812,cation transport,,,,,,,,,
Lrhomboides00023506,GO:0006814,sodium ion transport,,,,,,,,,
Lrhomboides00023506,GO:0006885,regulation of pH,,,,,,,,,
Lrhomboides00023506,GO:0015299,solute:proton antiporter activity,,,,,,,,,
Lrhomboides00023506,GO:0015385,sodium:proton antiporter activity,,,,,,,,,
Lrhomboides00023506,GO:0016021,integral component of membrane,,,,,,,,,
Lrhomboides00023506,GO:0055085,transmembrane transport,,,,,,,,,
Lrhomboides00023507,GO:0006508,proteolysis,,,,,,,,,
Lrhomboides00023507,GO:0008236,serine-type peptidase activity,,,,,,,,,
Lrhomboides00023508,GO:0001780,neutrophil homeostasis,,,,,,,,,
Lrhomboides00023508,GO:0003677,DNA binding,,,,,,,,,
Lrhomboides00023508,GO:0003700,DNA-binding transcription factor activity,,,,,,,,,
Lrhomboides00023508,GO:0004879,nuclear receptor activity,,,,,,,,,
Lrhomboides00023508,GO:0005634,nucleus,,,,,,,,,
Lrhomboides00023508,GO:0006355,"regulation of transcription, DNA-templated",,,,,,,,,
Lrhomboides00023508,GO:0008270,zinc ion binding,,,,,,,,,
Lrhomboides00023508,GO:0021884,forebrain neuron development,,,,,,,,,
Lrhomboides00023508,GO:0021953,central nervous system neuron differentiation,,,,,,,,,
Lrhomboides00023508,GO:0043565,sequence-specific DNA binding,,,,,,,,,
Lrhomboides00023508,GO:0071542,dopaminergic neuron differentiation,,,,,,,,,
Lrhomboides00023509,GO:0004368,glycerol-3-phosphate dehydrogenase (quinone) activity,,,,,,,,,
Lrhomboides00023509,GO:0005509,calcium ion binding,,,,,,,,,
Lrhomboides00023509,GO:0006072,glycerol-3-phosphate metabolic process,,,,,,,,,
Lrhomboides00023509,GO:0009331,glycerol-3-phosphate dehydrogenase complex,,,,,,,,,
Lrhomboides00023509,GO:0016491,oxidoreductase activity,,,,,,,,,
Lrhomboides00023510,GO:0005515,protein binding,,,,,,,,,
Lrhomboides00023511,GO:0003676,nucleic acid binding,,,,,,,,,
Lrhomboides00023511,GO:0003723,RNA binding,,,,,,,,,
Lrhomboides00023512,GO:0000166,nucleotide binding,,,,,,,,,
Lrhomboides00023512,GO:0005215,transporter activity,,,,,,,,,
Lrhomboides00023512,GO:0005507,copper ion binding,,,,,,,,,
Lrhomboides00023512,GO:0005524,ATP binding,,,,,,,,,
Lrhomboides00023512,GO:0006812,cation transport,,,,,,,,,
Lrhomboides00023512,GO:0016021,integral component of membrane,,,,,,,,,
Lrhomboides00023512,GO:0016887,ATP hydrolysis activity,,,,,,,,,
Lrhomboides00023512,GO:0019829,ATPase-coupled cation transmembrane transporter activity,,,,,,,,,
Lrhomboides00023512,GO:0046872,metal ion binding,,,,,,,,,
Lrhomboides00023513,GO:0000028,ribosomal small subunit assembly,,,,,,,,,
Lrhomboides00023513,GO:0005515,protein binding,,,,,,,,,
Lrhomboides00023513,GO:0016571,histone methylation,,,,,,,,,
Lrhomboides00023513,GO:0035098,ESC/E(Z) complex,,,,,,,,,
Lrhomboides00023513,GO:0042254,ribosome biogenesis,,,,,,,,,
Lrhomboides00023513,GO:0055123,digestive system development,,,,,,,,,
Lrhomboides00023514,GO:0000028,ribosomal small subunit assembly,,,,,,,,,
Lrhomboides00023514,GO:0005515,protein binding,,,,,,,,,
Lrhomboides00023514,GO:0016571,histone methylation,,,,,,,,,
Lrhomboides00023514,GO:0035098,ESC/E(Z) complex,,,,,,,,,
Lrhomboides00023514,GO:0042254,ribosome biogenesis,,,,,,,,,
Lrhomboides00023514,GO:0055123,digestive system development,,,,,,,,,
Lrhomboides00023515,,,,,,,,,,,
Lrhomboides00023517,GO:0004888,transmembrane signaling receptor activity,,,,,,,,,
Lrhomboides00023517,GO:0004930,G protein-coupled receptor activity,,,,,,,,,
Lrhomboides00023517,GO:0004948,calcitonin receptor activity,,,,,,,,,
Lrhomboides00023517,GO:0007166,cell surface receptor signaling pathway,,,,,,,,,
Lrhomboides00023517,GO:0007186,G protein-coupled receptor signaling pathway,,,,,,,,,
Lrhomboides00023517,GO:0016020,membrane,,,,,,,,,
Lrhomboides00023517,GO:0016021,integral component of membrane,,,,,,,,,
Lrhomboides00023518,,,,,,,,,,,
Lrhomboides00023519,,,,,,,,,,,
Lrhomboides00023521,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific",,,,,,,,,
Lrhomboides00023521,GO:0003677,DNA binding,,,,,,,,,
Lrhomboides00023521,GO:0003700,DNA-binding transcription factor activity,,,,,,,,,
Lrhomboides00023521,GO:0005634,nucleus,,,,,,,,,
Lrhomboides00023521,GO:0006355,"regulation of transcription, DNA-templated",,,,,,,,,
Lrhomboides00023521,GO:0006357,regulation of transcription by RNA polymerase II,,,,,,,,,
Lrhomboides00023521,GO:0007420,brain development,,,,,,,,,
Lrhomboides00023522,GO:0016021,integral component of membrane,,,,,,,,,
Lrhomboides00023523,GO:0005524,ATP binding,,,,,,,,,
Lrhomboides00023523,GO:0005885,Arp2/3 protein complex,,,,,,,,,
Lrhomboides00023523,GO:0007015,actin filament organization,,,,,,,,,
Lrhomboides00023523,GO:0034314,Arp2/3 complex-mediated actin nucleation,,,,,,,,,
Lrhomboides00023524,,,,,,,,,,,
Lrhomboides00023525,,,,,,,,,,,
Lrhomboides00023526,GO:0004367,glycerol-3-phosphate dehydrogenase [NAD+] activity,,,,,,,,,
Lrhomboides00023526,GO:0005975,carbohydrate metabolic process,,,,,,,,,
Lrhomboides00023526,GO:0006072,glycerol-3-phosphate metabolic process,,,,,,,,,
Lrhomboides00023526,GO:0009331,glycerol-3-phosphate dehydrogenase complex,,,,,,,,,
Lrhomboides00023526,GO:0016491,oxidoreductase activity,,,,,,,,,
Lrhomboides00023526,GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",,,,,,,,,
Lrhomboides00023526,GO:0042803,protein homodimerization activity,,,,,,,,,
Lrhomboides00023526,GO:0046168,glycerol-3-phosphate catabolic process,,,,,,,,,
Lrhomboides00023526,GO:0051287,NAD binding,,,,,,,,,
Lrhomboides00023527,GO:0008289,lipid binding,,,,,,,,,
Lrhomboides00023529,,,,,,,,,,,
